V,IDS Indo,IDS Voltando
-0.6,2.0152e-05,
-0.58,1.953997e-05,
-0.56,1.897647e-05,
-0.54,1.844107e-05,
-0.52,1.792833e-05,
-0.5,1.743147e-05,
-0.48,1.69477e-05,
-0.46,1.64751e-05,
-0.44,1.601373e-05,
-0.42,1.55635e-05,
-0.4,1.51254e-05,
-0.38,1.46969e-05,
-0.36,1.427997e-05,
-0.34,1.38742e-05,
-0.32,1.34797e-05,
-0.3,1.309933e-05,
-0.28,1.273227e-05,
-0.26,1.237917e-05,
-0.24,1.204247e-05,
-0.22,1.172177e-05,
-0.2,1.141707e-05,
-0.18,1.113017e-05,
-0.16,1.086403e-05,
-0.14,1.061867e-05,
-0.12,1.0393e-05,
-0.1,1.01884e-05,
-0.08,1.00045e-05,
-0.06,9.84342e-06,
-0.04,9.70303e-06,
-0.02,9.582167e-06,
0.0,9.486473e-06,
0.02,9.411337e-06,
0.04,9.35748e-06,
0.06,9.320907e-06,
0.08,9.300387e-06,
0.1,9.298323e-06,
0.12,9.310827e-06,
0.14,9.33711e-06,
0.16,9.37644e-06,
0.18,9.42681e-06,
0.2,9.489143e-06,
0.22,9.561357e-06,
0.24,9.642017e-06,
0.26,9.731357e-06,
0.28,9.828093e-06,
0.3,9.931947e-06,
0.32,1.004397e-05,
0.34,1.016107e-05,
0.36,1.02847e-05,
0.38,1.041577e-05,
0.4,1.05516e-05,
0.42,1.06945e-05,
0.44,1.084297e-05,
0.46,1.09957e-05,
0.48,1.115477e-05,
0.5,1.13207e-05,
0.52,1.149083e-05,
0.54,1.166457e-05,
0.56,1.184197e-05,
0.58,1.20216e-05,
0.6,1.22038e-05,
0.58,,1.19599e-05
0.56,,1.17403e-05
0.54,,1.153383e-05
0.52,,1.133993e-05
0.5,,1.11557e-05
0.48,,1.098037e-05
0.46,,1.08143e-05
0.44,,1.065453e-05
0.42,,1.050207e-05
0.4,,1.03566e-05
0.38,,1.02171e-05
0.36,,1.008473e-05
0.34,,9.95881e-06
0.32,,9.839433e-06
0.3,,9.72715e-06
0.28,,9.620423e-06
0.26,,9.52301e-06
0.24,,9.431973e-06
0.22,,9.348363e-06
0.2,,9.272717e-06
0.18,,9.207717e-06
0.16,,9.153143e-06
0.14,,9.110593e-06
0.12,,9.082503e-06
0.1,,9.069577e-06
0.08,,9.072467e-06
0.06,,9.09255e-06
0.04,,9.133843e-06
0.02,,9.192553e-06
0.0,,9.27612e-06
-0.02,,9.380443e-06
-0.04,,9.508557e-06
-0.06,,9.6598e-06
-0.08,,9.835523e-06
-0.1,,1.003477e-05
-0.12,,1.025653e-05
-0.14,,1.050227e-05
-0.16,,1.077123e-05
-0.18,,1.10609e-05
-0.2,,1.137163e-05
-0.22,,1.170423e-05
-0.24,,1.205623e-05
-0.26,,1.24264e-05
-0.28,,1.28162e-05
-0.3,,1.32227e-05
-0.32,,1.364287e-05
-0.34,,1.40796e-05
-0.36,,1.45297e-05
-0.38,,1.499313e-05
-0.4,,1.546833e-05
-0.42,,1.595143e-05
-0.44,,1.644137e-05
-0.46,,1.693733e-05
-0.48,,1.743547e-05
-0.5,,1.79341e-05
-0.52,,1.843193e-05
-0.54,,1.892413e-05
-0.56,,1.94074e-05
-0.58,,1.98835e-05
-0.6,,2.03477e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
