A1_first [A],A1_first [A],A2_first [A],A2_first [A],Rat_first,Rat_first,A1_last [A],A1_last [A],A2_last [A],A2_last [A],Rat_last,Rat_last
1.1318264899328861e-05,7.92474609900651e-07,1.1032164899328859e-05,5.979865168635597e-07,0.9754447347792397,0.015775507625663612,-7.643956100671141e-06,5.536305221609194e-07,-6.821410434004473e-06,5.515235546788618e-07,0.8925497026967154,0.03846063220692712
1.1744875266666675e-05,1.334616020412813e-06,1.1383275266666675e-05,1.0491019687694144e-06,0.9707045725203244,0.01976431539335828,-8.031948733333328e-06,3.1515942644592177e-07,-7.2094067333333275e-06,4.831852548419233e-07,0.896941801115856,0.026180074936804094
1.1856798511111113e-05,8.805052126306744e-07,1.2190598511111113e-05,1.0296867588396944e-06,1.028030735468912,0.03314753151942605,-8.261760155555553e-06,5.177618641383466e-07,-7.65776482222222e-06,3.9524194189328194e-07,0.9274981345583977,0.026195315659537546
1.3111365200000005e-05,1.2689880102465916e-06,1.275769853333334e-05,8.126646386935637e-07,0.975154117066951,0.03775779834603682,-9.113232466666662e-06,9.882478588021965e-08,-8.429764466666661e-06,3.586093296245527e-08,0.9250934926097907,0.012926906425456724
1.2658990800000002e-05,4.735916327211907e-07,1.2730524133333337e-05,1.0432134239503404e-06,1.0048438247310658,0.05337028990855168,-9.10067553333333e-06,4.711999010594749e-07,-8.45694463333333e-06,3.8198144007465623e-07,0.9295417121467583,0.01594500162035153
8.255626511111112e-06,7.206608745500757e-07,1.3624026511111113e-05,1.3364193475854097e-06,1.6492909120659596,0.018555827264309464,-2.087780155555553e-06,1.6503062769932357e-07,-3.542133488888886e-06,1.4375716929349084e-07,1.7051235584779374,0.1708915392581738
6.474973911111115e-06,5.500731301077719e-07,7.154473911111115e-06,7.898784890938804e-07,1.1037001336607475,0.03949245332436609,-2.0206794222222188e-06,3.7150716575189496e-07,-2.1756494222222186e-06,1.6129103257054413e-07,1.0928496474884313,0.14732003911292754
6.359883624161078e-06,5.469943313511643e-07,6.6738169574944105e-06,8.105807248931713e-07,1.047707234887362,0.04904946074628318,-2.6324730425055893e-06,2.3835201876118402e-07,-2.2152397091722555e-06,1.2521799267334125e-07,0.8483559662500181,0.11934947780223681
6.356187494407162e-06,7.560644926836588e-07,6.352220827740496e-06,6.725321562355426e-07,1.0041598182701887,0.10216368106293551,-3.7487978389261712e-06,9.341692136398242e-07,-1.9527125055928383e-06,7.6010541412021e-07,0.5078437644045802,0.1010522043955668
7.089223691275169e-06,5.477357053884982e-07,6.401790357941836e-06,6.386452142938468e-07,0.9020229048684376,0.021426830524998906,-4.18797930872483e-06,3.59452673708023e-07,-3.0435729753914972e-06,5.068635471919218e-07,0.7233277019726777,0.059773506837683996
7.532227114093961e-06,5.388108938612791e-07,6.3202937807606264e-06,7.533242643916476e-07,0.8380746492856281,0.058288978775569496,-3.7529062192393744e-06,1.1260784307005454e-06,-3.5383295525727075e-06,4.1614460582445443e-07,0.9743454500879457,0.1584309982199688
8.635406107382548e-06,2.1022385981799136e-06,7.963839440715882e-06,2.2098510901813888e-06,0.9177713360920569,0.03601869901796584,-5.089570559284117e-06,1.9072980577770337e-06,-4.449813892617451e-06,2.3295506933818457e-06,0.8408423041200527,0.17891512910732557
-6.96238091111111e-06,6.526636898494904e-07,-5.5358399111111104e-06,9.73557584273658e-07,0.8076752982443226,0.2073578816600648,9.822307755555557e-06,5.554945751188241e-07,1.0505741088888888e-05,3.3068820288032827e-07,1.0706213892531513,0.02948244904047863
-7.910669903803127e-06,3.366022562898146e-07,-6.492078903803127e-06,6.81124865520919e-07,0.8192535488443852,0.05145405692509014,1.0550884429530206e-05,6.726376500858329e-07,1.068201776286354e-05,8.128391596404447e-07,1.0120795170427235,0.025097620415371304
-7.46282033333333e-06,7.65688111384614e-07,-7.01777033333333e-06,3.671116561670805e-07,0.9478220714294675,0.11636384348139993,9.405318333333337e-06,4.4688149250348157e-07,1.0744418333333337e-05,7.176639312395037e-07,1.1418486906419696,0.03347975397524986
-7.653449635346752e-06,3.352924750546274e-07,-6.783221968680085e-06,2.990250955496515e-07,0.887196770831741,0.049682355914603,1.0541888031319913e-05,5.405054771807962e-07,1.0597488031319913e-05,6.935141980348112e-07,1.0055027535912346,0.046689174662794285
-7.792445030648767e-06,7.48317069248918e-07,-7.450714597315434e-06,2.2782118837792554e-07,0.9600287717245622,0.06072853293192121,1.0684983736017899e-05,2.9230097549967e-07,1.0597583736017899e-05,2.494287198340624e-07,0.9919459310187042,0.013841304748087356
-7.262310244444439e-06,6.42512528495128e-07,-7.480859244444439e-06,7.482402706843613e-07,1.0317490407485956,0.08814613094510129,1.054754475555556e-05,1.974715641568007e-07,1.0356811422222227e-05,4.737326696419503e-07,0.9815970832602138,0.026745354055978502
-6.593442155555555e-06,3.0177881787643827e-06,-5.039744155555556e-06,3.7570199908995334e-06,1.103819538304666,1.1159344081578855,9.372671177777777e-06,8.144351720988051e-07,1.0060104511111112e-05,7.328134492173517e-07,1.079335135827922,0.13084152083418732
-1.1683589333333328e-06,4.714974579111289e-07,-1.1008055999999995e-06,4.821694791979171e-07,0.9393902934092343,0.09423620896034815,4.092727733333335e-06,4.3690487650668553e-07,4.168261066666668e-06,9.822669196652485e-07,1.0141685424745546,0.17784631958939523
-2.8586401111111082e-06,3.29252723421973e-06,-7.724734444444412e-07,2.0307734828593143e-07,0.6414044582691832,0.6144807096692728,3.2170765555555586e-06,8.890507320833436e-08,2.9786265555555588e-06,2.521382057878393e-08,0.9263615540044045,0.02717435412169446
-6.693630133333331e-06,1.9430989775978193e-07,-6.947943466666663e-06,2.6677610567681227e-07,1.038622030010743,0.05073140666493047,9.089695200000003e-06,5.073218230874237e-07,8.946595200000003e-06,2.381012633889568e-07,0.9855525491357958,0.0393766920376743
-7.493443933333332e-06,3.0734701836135113e-07,-7.366284799999999e-06,1.3641557405021507e-06,0.9793687744609278,0.14465785805007125,9.982649066666667e-06,5.569121027393965e-07,9.887249066666666e-06,6.404298443214665e-07,0.9902501930982116,0.021337185245170705
-7.47589014541387e-06,7.043416805053669e-07,-7.034815812080537e-06,9.337803599041112e-07,0.9446165809046878,0.13557179601954822,9.757831521252796e-06,6.918465746560946e-07,9.98826485458613e-06,6.846405896117378e-07,1.0240842634055862,0.03235476391173442
-7.937098695749438e-06,2.6723750922753827e-07,-7.325158695749437e-06,2.9934808308566767e-07,0.9230262754949896,0.028045516235676186,1.0083352304250561e-05,5.219381157594458e-07,1.0230418970917229e-05,5.683741911207654e-07,1.0145404211136708,0.016099151644224426
-7.574139472035793e-06,2.139108402674873e-07,-7.979447138702459e-06,7.793585268334847e-07,1.052677536088089,0.08256932264868014,1.0271479194630874e-05,5.582268204784017e-07,1.043044586129754e-05,7.25855850059521e-07,1.0156404582947605,0.04977400605083361
-7.675423642058164e-06,8.070696191563319e-07,-7.758871642058164e-06,6.812054997353445e-07,1.0169357367309269,0.12346757574244914,1.0309300357941837e-05,6.198008979948821e-07,1.038873369127517e-05,5.069589464235166e-07,1.0085644320824452,0.03508299096251968
-7.654622639821026e-06,3.266326512859738e-07,-7.797672339821024e-06,8.373174942153398e-07,1.0192435855787645,0.10973039467667554,1.0489057360178977e-05,5.827805792277525e-07,1.0361890693512309e-05,5.628370168397192e-07,0.9879297810759787,0.006477325019884822
-1.3913022066666666e-05,1.2521085652822315e-06,-1.117120873333333e-05,1.4127316486890919e-06,0.801294272055688,0.03205345139476462,1.889339126666667e-05,7.455967855039239e-07,2.1833857933333336e-05,1.3970326082118165e-06,1.1549579195497166,0.030905915969157125
-1.5996596219239372e-05,1.5361533438905572e-06,-1.2869322885906038e-05,1.4936100596869473e-06,0.8035660861706618,0.02255624746715937,2.1506690447427297e-05,1.3534239029794781e-06,2.1907990447427296e-05,1.3648533062072733e-06,1.0187394290088265,0.012538543922142166
-1.3956496355555554e-05,1.1278023303803593e-06,-1.3900863022222221e-05,1.2821985591733668e-06,0.9954401353334067,0.012366150841188289,1.894525031111111e-05,8.54313606849267e-07,2.2072516977777778e-05,1.523712865767553e-06,1.164254686807253,0.02751335798273172
-1.6066802304250554e-05,1.024269876879523e-06,-1.4779342304250554e-05,1.6613422724430644e-06,0.9184060334542381,0.05496802893350105,2.1988787695749444e-05,1.4138913050087954e-06,2.2000721029082776e-05,1.2283277201781259e-06,1.0009062563460753,0.010469833080934873
-1.5948452953020134e-05,1.2447272006727247e-06,-1.5467632953020132e-05,1.3719788506668393e-06,0.9693516908664814,0.01190958125712269,2.18011803803132e-05,1.4393975800526508e-06,2.2130980380313203e-05,1.4595427070799567e-06,1.015144668726812,0.006835716971885614
-1.6060625177777777e-05,1.371547492029676e-06,-1.5504311844444442e-05,1.4453348236709714e-06,0.9654845967042293,0.036949736329222715,2.2193618155555557e-05,1.35016894383013e-06,2.231685148888889e-05,1.5762538694896622e-06,1.0051656687785173,0.009636751820251008
-1.3948878866666662e-05,1.3227188464135552e-06,-8.552684299999998e-06,4.058334865922436e-06,0.6151022717734286,0.27871135455247437,1.9099901133333336e-05,1.0995492330003257e-06,2.028403446666667e-05,1.5383958330887853e-06,1.0612891869980159,0.019892351627787
-5.580556955555555e-06,5.824713904005994e-07,-5.365980288888888e-06,1.04278947938865e-06,0.9559952085714233,0.10663019966045273,1.078685637777778e-05,1.17107394682378e-06,1.1184256377777779e-05,1.2815201198613418e-06,1.0367935958859997,0.03198250143383291
-6.1460357777777785e-06,3.1632663307816343e-06,-1.8386057777777778e-06,5.35257992942394e-07,0.42111584955287545,0.3756624410592842,6.800130888888889e-06,3.670804372217878e-07,7.296797555555554e-06,5.220945074599321e-07,1.0726339687790072,0.03517884016041131
-1.2151268266666666e-05,9.497540668461313e-07,-1.2167164933333334e-05,9.486536992528407e-07,1.001627583071943,0.03086756426318435,1.7194085066666668e-05,1.0802353770239538e-06,1.722588506666667e-05,1.0255198163146762e-06,1.001983420890112,0.003552330579495466
-1.4178910888888887e-05,9.860429563280081e-07,-1.4794827555555556e-05,9.914577060454777e-07,1.0438097193221019,0.025377466530244294,1.9696409111111113e-05,1.286553417885706e-06,1.9708309111111116e-05,9.20948123917265e-07,1.001404125488681,0.019498257197320876
-1.4245378232662189e-05,8.237047787691086e-07,-1.4575191565995524e-05,1.2275932326159119e-06,1.0222188778370005,0.030427385134100357,2.0098785100671143e-05,1.5144303222536346e-06,2.0126651767337807e-05,1.5462798248606458e-06,1.0013802883798084,0.014591706269922173
-1.4426536711409393e-05,1.3483380166124996e-06,-1.454972337807606e-05,1.355431921596671e-06,1.008973075715245,0.030766993937480974,2.0601113288590604e-05,1.4757814600356033e-06,2.051767995525727e-05,1.2837337978604298e-06,0.9963705131660046,0.009182379834088842
-1.5172626152125276e-05,6.318999958986063e-07,-1.5164656152125276e-05,6.414540955013475e-07,0.9995281168108443,0.01567353695291795,2.1154413847874723e-05,1.4328238455246034e-06,2.0721313847874725e-05,1.5085118000692639e-06,0.9793103571244831,0.0047919434522824935
-1.5162420693512304e-05,1.0833909162335312e-06,-1.4765054026845636e-05,7.02885611178458e-07,0.9749035234884446,0.024742768615393512,2.103347263982103e-05,1.538191186724496e-06,2.1407005973154365e-05,1.645480163244322e-06,1.0176190504268667,0.012168390150968263
-1.539901333333333e-05,1.2354206114640487e-06,-1.5097023333333329e-05,3.7951166425646214e-07,0.9835948192940202,0.06298011925999791,2.128962666666667e-05,1.4934245597066112e-06,2.1369126666666673e-05,1.50220506808107e-06,1.0037384719984928,0.00612956746019945
3.696213094444444e-05,5.315124567928023e-06,2.147679761111111e-05,3.907272593020163e-06,0.5802305012250248,0.04678438540873894,-3.9033835722222224e-05,7.494130951050153e-06,-3.0661335722222215e-05,5.435834266972078e-06,0.7871222807060066,0.022709354079230755
3.7468638049052396e-05,5.219798963836283e-06,2.5869604715719057e-05,4.212717669574643e-06,0.6890786871979192,0.03483293867524577,-3.927032861761427e-05,6.674600423253859e-06,-3.121179528428094e-05,4.762221079725859e-06,0.7966597333135267,0.03078944444381829
3.526850482222222e-05,4.4276313722967415e-06,2.7694738155555553e-05,5.960959075958953e-06,0.7798003422405192,0.06835707346220024,-3.7099528511111115e-05,7.46801547484886e-06,-2.8274028511111113e-05,5.015621550995314e-06,0.7644140281178949,0.022384305135899663
3.8655400457079154e-05,3.857693940984925e-06,2.962330045707915e-05,3.112356306459563e-06,0.7661160892600424,0.0132772148339838,-4.037239954292085e-05,6.988131672133909e-06,-3.282643287625418e-05,4.800052777473422e-06,0.8154997360707034,0.021388457638494004
4.019142341137123e-05,5.14220809345263e-06,3.293155674470457e-05,3.735383055135852e-06,0.8203437419927991,0.014312929221092414,-4.166564325529543e-05,7.447303203248221e-06,-3.434617658862876e-05,5.84178353804382e-06,0.8252686877985296,0.013592069973872627
4.3024876144444443e-05,5.8059830320642265e-06,3.636904281111111e-05,5.157928153770224e-06,0.8447949570109167,0.013223439489126096,-4.339785718888889e-05,8.577414907372278e-06,-3.6595023855555556e-05,6.968647240065392e-06,0.8439739443298637,0.006529951992809199
4.564238448888889e-05,6.679433481849906e-06,3.949908448888889e-05,5.424140569267561e-06,0.8661481738614799,0.013410677584232018,-4.5441482177777775e-05,8.801020783808101e-06,-3.9385648844444444e-05,7.757442573981656e-06,0.8664499252932147,0.005734891444941716
5.574996914444444e-05,7.96131588280053e-06,5.228893581111111e-05,7.657099328775212e-06,0.9376637917681778,0.010691905862639428,-5.59928641888889e-05,1.0735348311903832e-05,-5.213843085555557e-05,9.945340474333635e-06,0.9313253714687941,0.0038592621224703824
5.656757535555554e-05,7.516349866053886e-06,5.185484202222221e-05,6.8970205144321e-06,0.9167270121106249,0.01057252830532806,-5.616865797777778e-05,1.0160410300726074e-05,-5.228639131111112e-05,9.808080691294775e-06,0.93007619585364,0.008186371104387385
5.440980568888889e-05,6.9225371415622174e-06,5.9039072355555556e-05,9.556362450461852e-06,1.0822095786141024,0.04012791512283705,-3.324082764444444e-05,1.0093764427116907e-05,-5.1495727644444455e-05,1.366967249194109e-05,1.5670079894143487,0.12597801055500732
3.410990393333334e-05,5.908786257246684e-06,4.291153726666667e-05,7.109270272242479e-06,1.2595990591085864,0.061143837592967036,-2.2796649400000002e-05,6.948896781598742e-06,-2.85147294e-05,8.165364279207272e-06,1.2624280110189143,0.1118157986130494
3.0907201516164996e-05,4.963033101852601e-06,3.6394801516164994e-05,5.63789542292368e-06,1.178241565846417,0.012478452320182366,-2.794646515050167e-05,4.735523775770588e-06,-2.3801918483835007e-05,8.45565896580417e-06,0.8354339266529132,0.1827328788633465
3.408545089186176e-05,3.628951549183745e-06,3.1025717558528426e-05,5.84866240630793e-06,0.9054146548003668,0.07500247439466041,-3.48493157748049e-05,6.064594345785641e-06,-2.6051682441471574e-05,4.149622391312824e-06,0.7488882295825522,0.014030912870225665
4.165251134894091e-05,6.0813550495262995e-06,3.439267801560758e-05,4.098810903777757e-06,0.8279850517027633,0.03500826223367786,-4.1881421984392424e-05,6.8919739466681756e-06,-3.5110321984392424e-05,5.712195941753132e-06,0.8384611839638767,0.005073490148620168
4.2993072909698996e-05,5.270509652794549e-06,3.5995472909698994e-05,4.733278862243989e-06,0.8366762332425027,0.009518123494036869,-4.2829660423634345e-05,7.841087959380673e-06,-3.6372527090301e-05,6.334237973975223e-06,0.8500646715523911,0.017114180139732114
4.416334171683389e-05,4.7724451842509105e-06,3.644257505016723e-05,4.018657196778449e-06,0.8250862270558388,0.006744366973630371,-4.246602494983277e-05,7.089401731479387e-06,-3.623139161649945e-05,5.534351615283956e-06,0.854521522265994,0.012229239888121536
1.9918568444444444e-05,3.879075714000307e-06,1.0834835111111113e-05,2.4489499063683254e-06,0.5436265743153276,0.06658703745787674,-1.9297318222222223e-05,3.017804039259983e-06,-1.581638488888889e-05,2.3067717959801378e-06,0.8204590703730538,0.015296101594031006
1.9377056711259753e-05,6.532818002759199e-07,1.2713256711259753e-05,2.838949742144309e-06,0.6539750913709715,0.12880474444884904,-1.8360629955406914e-05,1.838851490126096e-06,-1.4271733288740248e-05,1.5098189698455665e-06,0.777885081314837,0.041195937981922115
1.9585874777777782e-05,3.113336229941349e-06,1.4269141444444448e-05,2.480628763619527e-06,0.7275402357979776,0.036619583559795416,-1.912136522222222e-05,2.4504931698516207e-06,-1.4865571888888885e-05,1.7314858413779536e-06,0.7783220975391126,0.025754145249105773
2.1163379397993315e-05,3.4398109275759426e-06,1.610494606465998e-05,1.8348689964432203e-06,0.7653437442224288,0.05442042967990527,-2.0003543935340022e-05,3.2348218960226862e-06,-1.6482920602006688e-05,2.6113030635146535e-06,0.8242417418221478,0.012090233218587222
2.2071075362318842e-05,2.559902048427567e-06,1.849087536231884e-05,2.54561581541957e-06,0.8364344531225082,0.022336677917773134,-2.1241637971014496e-05,3.23895168363555e-06,-1.7899797971014494e-05,2.5403892416623223e-06,0.8435496197399684,0.008814417485026373
2.2552400066666668e-05,3.3718213585625915e-06,1.857876673333334e-05,2.9576797455419132e-06,0.8230558800886515,0.008370985882320632,-2.158280993333333e-05,3.2914656802483206e-06,-1.84675066e-05,2.1759879033686917e-06,0.8586691634193379,0.03212465078289821
2.3689487222222226e-05,4.3549583754173925e-06,2.0550320555555558e-05,3.0489225682705036e-06,0.8710233234587967,0.029601355136307524,-2.2241842777777778e-05,3.340063703961606e-06,-1.9817939444444444e-05,3.1821833248745817e-06,0.8901343648808924,0.00921631088678278
2.9057959311111112e-05,4.477405963225006e-06,2.666185931111111e-05,3.3550536867313323e-06,0.9200345445228254,0.024321496603605986,-2.7244607355555553e-05,4.454245002291833e-06,-2.5702840688888887e-05,4.003996557835629e-06,0.9447879121006615,0.05664298653499372
2.9735840533333337e-05,5.127808717387542e-06,2.7991407200000003e-05,3.5209420858072903e-06,0.9467072096383924,0.059003349303156795,-2.76594928e-05,4.876281786769049e-06,-2.583555946666666e-05,4.355276124155109e-06,0.9348231363251016,0.010131222663856678
2.8270329900000003e-05,2.3071017728066396e-06,3.049556323333334e-05,5.449352956733869e-06,1.0736311284688398,0.10616966919598983,-1.4613236766666666e-05,3.422742412643339e-06,-2.692360343333333e-05,2.845595281110945e-06,1.8855205662118684,0.2856993341241413
1.6874954544444448e-05,3.797625048639822e-06,2.1818154544444445e-05,3.977653446406554e-06,1.3005094732976896,0.050825042035541536,-1.1409441788888886e-05,1.7780074637016891e-06,-1.4004232122222219e-05,1.8393178003223804e-06,1.24264974334773,0.21292917149745796
1.5746384827201787e-05,3.3818300876879825e-06,1.854785149386845e-05,4.440287756545909e-06,1.1746846107300168,0.060601719940935,-1.4214858506131551e-05,1.8018533970337544e-06,-1.050346850613155e-05,3.7591891647957095e-06,0.7277338563367882,0.2048893418087514
1.8755934214046822e-05,3.6161096234017493e-06,1.5267100880713486e-05,3.5196926403757416e-06,0.8104917857488386,0.03371277614831338,-1.7892972452619848e-05,2.4063281535044027e-06,-1.3605412452619846e-05,1.5114944652435738e-06,0.7619784347302866,0.01917585227205315
2.3492883545150503e-05,3.2121243515445414e-06,1.98887835451505e-05,2.372190917378799e-06,0.8478812960277993,0.0142523475299402,-2.14410764548495e-05,3.806545793585265e-06,-1.8731073121516167e-05,2.790565807587467e-06,0.8770189536063885,0.04120509016487861
2.3717898929765877e-05,3.191115261397884e-06,1.9942965596432547e-05,2.3399368651618384e-06,0.8421176523588735,0.020055926655889053,-2.1911414403567452e-05,3.0846380780983705e-06,-1.9364327736900786e-05,2.907860417681239e-06,0.8831509164621719,0.01554152795050896
2.5119253600891858e-05,6.018184911589877e-06,2.4288786934225193e-05,1.1708927536296764e-05,0.933719352892194,0.21862315943144453,-1.838815639910814e-05,1.3340371157406777e-06,-2.0414733065774805e-05,6.8341922394950535e-06,1.130931098893036,0.46364062284971075
-2.6123757399999998e-05,5.571704995803549e-06,-1.8494364066666665e-05,2.416300127832534e-06,0.717556304510003,0.08053225506731902,2.8875442599999996e-05,3.1907014833610133e-06,2.8760209266666664e-05,3.0686845285304562e-06,0.9965760706750032,0.026673193341861478
-2.6051438472686736e-05,5.016382405085241e-06,-2.1652665139353404e-05,4.145846594939634e-06,0.8330107031697117,0.05622923248374049,2.9480194860646593e-05,3.485709511282527e-06,2.8995394860646593e-05,3.5745978133882795e-06,0.9831901393840171,0.010420983748728189
-2.6228483077777775e-05,4.7685129084922845e-06,-2.3486616411111107e-05,3.932440510429002e-06,0.8972284703903238,0.021554462357678574,2.8905850255555556e-05,3.648466096289235e-06,2.8993283588888888e-05,3.2518391696140905e-06,1.0043552900494372,0.02500312245779069
-2.644656500557414e-05,3.7757403745936056e-06,-2.5329965005574135e-05,5.528641307260127e-06,0.9523149505205323,0.08640711275925533,2.9605634994425865e-05,3.4640646860427858e-06,2.931953499442586e-05,3.2779076825218165e-06,0.9907894781986091,0.01649262238576374
-2.636021284280937e-05,3.9098916969296136e-06,-2.633237950947603e-05,4.756942023720251e-06,0.9968897075182204,0.06493331105305518,2.9461520490523963e-05,3.533770159389778e-06,2.9294620490523963e-05,3.563032673484776e-06,0.9942037043273664,0.006242838701200926
-2.820933537777778e-05,4.930448232881266e-06,-2.7068902044444445e-05,5.483021478104303e-06,0.9594556350790896,0.08108415788081952,3.0552931288888896e-05,3.852179458059747e-06,3.035423128888889e-05,3.6917699674913168e-06,0.9939068373669971,0.010820949421929092
-2.8624801655555553e-05,5.326728801356417e-06,-2.7627434988888888e-05,5.470570992080055e-06,0.9648646625430232,0.045298395768454396,3.1110998344444446e-05,3.938354972592819e-06,3.1110998344444446e-05,3.9802629979039385e-06,1.0003242055288961,0.031514861781780416
-1.2258557833333335e-05,5.138295917917407e-06,-1.2147284500000004e-05,4.294741849897229e-06,1.0098514590964818,0.06787378459119243,1.3478708833333332e-05,2.4286127450226356e-06,1.4337042166666663e-05,2.6471994995182573e-06,1.0631730827464432,0.006961541693043698
-1.209522638888889e-05,3.2432103866284043e-06,-1.1725681055555558e-05,3.792008554052455e-06,0.9594501654662628,0.08666397835665007,1.3669872277777778e-05,1.3623849715193916e-06,1.3097672277777779e-05,1.5870949240111303e-06,0.9568457082917811,0.02269442445573751
-2.0544459344444448e-05,2.212997155780659e-06,-2.077889934444445e-05,3.0193211858300145e-06,1.0095921225366034,0.05798559717549346,2.335634732222222e-05,1.4369397731708175e-06,2.309804732222222e-05,1.6241902748621744e-06,0.9886037453714632,0.009962146369676815
